sample,FT-000,FT-001,FT-002,FT-003,FT-004,FT-005,FT-006,FT-007,FT-008,FT-009,FT-010,FT-011,FT-012,FT-013,FT-014,FT-015,FT-016,FT-017,FT-018,FT-019,FT-020,FT-021,FT-022,FT-023,FT-024,FT-025,FT-026,FT-027,FT-028,FT-029,FT-030,FT-031,FT-032,FT-033,FT-034,FT-035,FT-036,FT-037,FT-038,FT-039,FT-040,FT-041,FT-042,FT-043,FT-044,FT-045,FT-046,FT-047,FT-048,FT-049,FT-050,FT-051,FT-052,FT-053,FT-054,FT-055,FT-056,FT-057,FT-058,FT-059,FT-060,FT-061,FT-062,FT-063,FT-064,FT-065,FT-066,FT-067,FT-068,FT-069,FT-070,FT-071,FT-072,FT-073,FT-074,FT-075,FT-076,FT-077,FT-078,FT-079,FT-080,FT-081,FT-082,FT-083,FT-084,FT-085,FT-086,FT-087,FT-088,FT-089,FT-090,FT-091,FT-092,FT-093,FT-094,FT-095,FT-096,FT-097,FT-098,FT-099,FT-100,FT-101,FT-102,FT-103,FT-104,FT-105,FT-106,FT-107,FT-108,FT-109,FT-110,FT-111,FT-112,FT-113,FT-114,FT-115,FT-116,FT-117,FT-118,FT-119,FT-120,FT-121,FT-122,FT-123,FT-124,FT-125,FT-126,FT-127,FT-128,FT-129,FT-130,FT-131,FT-132,FT-133,FT-134,FT-135,FT-136,FT-137,FT-138,FT-139,FT-140,FT-141,FT-142,FT-143,FT-144,FT-145,FT-146,FT-147,FT-148,FT-149,FT-150,FT-151,FT-152,FT-153,FT-154,FT-155,FT-156,FT-157,FT-158,FT-159,FT-160,FT-161,FT-162,FT-163,FT-164,FT-165,FT-166,FT-167,FT-168,FT-169,FT-170,FT-171,FT-172,FT-173,FT-174,FT-175,FT-176,FT-177,FT-178,FT-179,FT-180,FT-181,FT-182,FT-183,FT-184,FT-185,FT-186,FT-187,FT-188,FT-189,FT-190,FT-191,FT-192,FT-193,FT-194,FT-195,FT-196,FT-197,FT-198,FT-199,FT-200,FT-201,FT-202,FT-203,FT-204,FT-205,FT-206,FT-207,FT-208,FT-209,FT-210,FT-211,FT-212,FT-213,FT-214,FT-215,FT-216,FT-217,FT-218,FT-219,FT-220,FT-221,FT-222,FT-223,FT-224,FT-225,FT-226,FT-227,FT-228,FT-229,FT-230,FT-231,FT-232,FT-233,FT-234,FT-235,FT-236,FT-237,FT-238,FT-239,FT-240,FT-241,FT-242,FT-243,FT-244,FT-245,FT-246,FT-247,FT-248,FT-249,FT-250,FT-251
20241106-297-Blank1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.061662810710825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000673196873715,6.000673196873715,0.0,0.0,0.0,0.0,0.0,6.9565201844869105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7560593754153957,2.7560593754153957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241106-297-Blank2,0.0,0.0,0.0,5.770640791385767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635321026502425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.182967519316248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.870818416287616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5574241030027505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5344929236725315,0.0,0.0,0.0
20241106-297-Blank3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.306090135884984,9.306090135884984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.314651153277739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.806634816059137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1674408560362215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.097051981730175,9.097051981730175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.234708564750546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.469500924811195,0.0,0.0,0.0
20241106-297-Blank4,0.0,5.497864689767215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.171206203494099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9448003867515299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.429958029285469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7850365837896436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241106-297-Blank5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.272072168699102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241106-297-Blank6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999432366601074,4.999432366601074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241106-297-Diluted-QC1,1399.030350545166,2234.397836712363,2081.843030912922,3686.431339094677,7044.317404558244,40721.27536284042,20486.257970625313,1975.0676894726384,6314.770036935761,16678.12241199084,30168.752138302196,988.2756188660805,1590.91334149838,159.43736332166833,1805.292237329154,816.0464806628216,981.6035707467588,1412.4219898362112,2790.4788073523478,2897.533015638167,8089.2621438115275,10358.926215716734,1036.1126460132018,1794.5744788525255,1380.5200829878781,4219.391553445572,1260.041357084638,2432.1115403703516,134.70322210889992,169.9604982005673,2836.8995286317295,3973.165949925201,2183.3147747037597,901.8346539901081,519.9488567484677,2119.624638287844,1257.8072019567135,1525.6446930132065,234.14359990949185,2279.94617371613,381.00891382439806,2459.8397002335346,434.98012694559026,1339.5180637669505,4489.033959632411,2539.558971302643,2371.1853995152705,52.507385081024154,793.5900293637837,982.6272543517248,2340.342075472238,34.95065201409652,759.1929642471442,1018.8948253952365,1198.3551952581406,1120.425369366198,1467.2536783308642,913.1285667311915,3427.559284992841,1237.6792668043329,221.7580410441795,4046.2455601179126,1575.4476842714712,660.8026151682556,3558.2503323413675,295.3351184686376,761.1248542339222,3875.667724245287,291.09345349450786,488.27301863904927,2456.104566364318,187.729605675348,66.56252462970026,1400.1871357078994,1546.87658217746,413.72527041808314,11527.705648452855,7289.647705978137,353.2304046105043,22.518006247494796,11092.355126429691,941.3829144546837,1099.3541492289012,2233.9166474596645,525.0952414156379,5247.893917736397,134.88624143440325,2760.812984839269,10958.553082783546,1656.888061669938,3671.7146607407894,181.53803952579955,3358.067006071483,1457.155443750803,4782.464741542215,1469.1206823414911,1267.3590501164817,5419.743858364211,972.5372587308093,2680.639343313405,3390.969008342475,32292.005187105962,265.57551687205057,3225.8306279458234,3299.8727314383104,30460.480920436792,2227.4561944063184,1277.006438202749,3110.024350859172,1302.3463033330283,1761.0327296243472,502.182742873402,315.9698079584039,3917.8983735341126,1136.221498146592,63.11307492977714,89.42413782867443,1030.8328081950858,841.9453805026042,1342.9525632941127,125.82273535012386,1050.7552642745377,847.6790408296008,1400.335332529055,1021.3857267758342,333.2965619459319,11.785188389292289,878.518808393836,1368.3919875578235,1046.6017624129026,1071.2875836146716,318.31971080050516,30.750481255437897,1311.6563561770827,37.60304527440822,1328.710804056758,78.7966114591276,1335.3760142002388,412.3187044474167,967.7581921446478,2305.2019525383907,115.63826079728149,22106.596042099412,1104.0723256965057,85.59028450436047,887.5251090660092,99.07803808486703,1021.8420125698555,156.99393025668567,2124.1609234914395,1562.360661803798,63.864848853829656,1672.9751147725947,70.68576621916966,3828.563643569708,1148.31497831106,981.0776269526411,5500.13800076494,972.5404983464111,1434.5673994695678,5949.427771884017,2193.733289378797,5342.7364700830785,1181.8241750573447,1757.9178262032515,4239.490091805343,2278.1566345385822,1653.9571667302555,4297.157359775872,5376.716300498595,6133.470396457367,4888.470181752538,4.522973553096339,215.71423071970062,3.1509923111055773,824.3805803920171,739.9463733188711,54.120016540091484,671.2531361421769,841.6500693364576,183.83183910882423,427.8515633695813,667.0237309809886,110.90314841307156,828.8215499204559,452.09776069320213,40.47115469481886,599.6269411338441,35.53223986250013,730.1106151726979,24.82203195892921,703.5615090964282,43.299209561917124,744.4705156857536,751.0687040845305,253.4163741813431,747.7192076111835,17.91710279090192,762.8632839274828,76.689052592027,73.82358060890027,108.80138420733137,55.23160223127185,726.9722155223089,439.6188226787357,96.09947548977934,62.06427530826259,564.5183884183508,743.2470082184287,126.42048099226282,78.13267775123049,795.9562430761498,809.5066432527152,647.8475706499761,516.6345225345962,43.71623986021665,106.24830859767232,82.43830372812724,690.9121245679955,663.7719916448222,617.3704324843206,613.1777734014022,732.3765911438181,658.4064442508325,593.2207774887472,38.41396177423327,307.7016090049529,317.6370867221557,203.49723216718974,553.8270366843456,505.4979047689404,581.867104454846,585.4692318072742,503.1869098370762,617.3855703077761,55.923028295294316,490.1929788431406,278.90874469283705,31.313251261757223,64.16805392730939,545.7230008055964,35.070895514881585,65.42973615555002,58.50225176099646,641.5357757327522,25.217837163914623,0.0,1587.3394974222963,401.5985028520371,26.08173398216175,428.3311045419758,63.870424377125225
20241106-297-Diluted-QC2,1421.6595538677423,2165.4937362698324,2119.7320101374326,3640.8152143841576,7498.426629655183,41381.014453298165,21337.444715879206,2119.6868934421886,6591.908928825006,16473.420274668846,29921.574243844854,1025.541518669223,1762.655205667046,142.40303156978305,2224.884017292428,1346.5676823249357,1212.2863072126981,2739.430891072578,2754.68769593373,3278.6331664841373,9301.528147685896,11281.73171192632,1371.5755950303133,1850.0070877273154,1775.4058912433616,4827.888409731728,1489.1664134612379,3124.3531162899926,78.73901284689673,1087.9013920533903,3479.9446046440034,4857.28819627211,2770.129365069166,1215.3454060903066,661.4705282116402,2643.258686354757,1506.8518635668902,1737.1539262060314,253.5056918696131,3034.240701870911,520.3026541312207,2920.375878513505,569.4421825604057,1680.3074688279094,5404.56537817137,3102.8040695372456,3136.8608645760714,57.54982884230132,972.2789260705226,1157.6478456110246,2917.15038069216,84.3100172104554,958.7411207159392,1162.0782460988771,1388.3035024582439,1401.307797300484,1770.7462169056578,1147.5188598125035,4350.602538747662,1445.3694295934301,243.48352679941587,4792.125965940095,1877.6858336431017,827.1706556518504,4628.68410607122,399.7188144361244,859.854722947394,4571.479218640301,339.36325588786485,562.1942773307413,3037.946744935633,229.4388600866485,79.40491505512801,1640.073669755733,1892.1983486701156,547.6503203721608,14472.332557321224,9089.506514622375,485.55430958303316,17.733269621229052,14100.46170196019,1208.134710319888,1262.7936517420849,2679.734958499143,650.488534508703,6151.117835663105,159.42704581495317,3314.2439580927758,12951.363207503691,1704.6422539846983,4027.825372580021,200.82174289914514,4150.96764407354,1739.707213491078,5748.565066591951,1850.2760693257624,1389.487915939307,6546.390899853272,1120.638347888262,3512.024822001195,4229.965825207002,36387.36815350047,328.1876002557493,4113.421828399316,3894.5108338108016,33928.54087085018,2648.312913746723,1648.9093624280858,3832.8491620458453,1563.6208309180754,2062.78337504462,615.1624096475139,378.21466411246206,4964.289441756946,1585.5841367237194,97.9414718963983,116.06209768975303,1282.35237734981,1098.0534729539295,1384.0973960794886,120.4798839048456,1253.1409090113261,934.0111110723475,1727.4676667219057,1146.828534853921,333.78125709090637,69.4441755954156,1077.9748326399533,1612.4246701612778,1374.2589343743862,1312.0787371164267,369.34132542900153,75.19511780991972,1414.8353145846531,79.61530232388634,1352.0847130907587,140.21819202343136,1640.072441673968,477.6625406673779,989.7207939849991,2769.6867687110453,2786.5815009845564,25395.713807860902,1595.4190134515047,151.27263995158717,1088.5626344048217,160.47665161950852,1175.4444006775502,148.85548980622195,1995.6113294566471,1640.0290340656652,130.42860838183284,2062.4205862129584,99.79969772351822,3827.4423789865014,1162.0540645026306,1305.038593879112,5496.516371949258,927.8108261360862,1451.6342086747925,5889.1272530103915,2146.654123364885,5403.200684421302,1169.3617062037001,1810.1968218099094,4164.727739920578,2289.9381422200104,1777.7333506200305,4325.379122564156,5199.732119921986,6392.104686347672,4850.1715601354945,0.0,0.0,142.9335122020612,888.2539624837559,945.7326584833886,36.407972960563725,923.7950298006575,988.0665111756776,182.33679473421313,906.4307056325152,806.3328701669939,162.18917290642088,981.6139713647635,599.8183471716477,56.994178106009265,816.1009307074472,60.653927349911164,939.7372679500554,44.60784775433705,896.9101699238618,65.6203097990138,951.4110701157133,874.1776346850876,251.76397847551945,858.6382830910234,85.6093511361795,890.2643112288354,70.48834435292969,67.52025174837989,136.80892885707223,79.55948178628664,1011.0730462010173,609.4861715643335,175.17709052188604,80.38677005569457,653.6786629698234,758.7405454127056,107.33228838980462,90.97981236340603,906.7577537209775,1097.1679572432006,854.819976124286,678.9008641093618,16.826848464636747,67.80635539924623,103.55988952013945,707.5805937470598,782.8997951701148,740.7929501849055,755.47399499164,900.0480053529236,888.940262450562,731.3293832176514,28.25552611122822,353.7264585908468,354.1904389935733,525.4509984517767,697.7492072359291,624.5385889149982,698.7767285093548,585.9695338582646,579.128198741359,762.1242043299112,53.54158942958779,593.1144099594824,388.54559182726905,74.94662590376925,68.11429010108131,605.7842000696126,49.22664197594689,75.80391233965346,58.30473311379595,757.6926706813662,37.094033509222804,0.0,1762.655205667046,486.3879389153227,32.405864832508456,600.5184286158222,0.0
20241106-297-Diluted-QC3,1490.9394467700802,2167.9350400341928,559.8097419747527,3716.471965708094,1839.1490619849953,13089.714518232215,5693.504281565562,2069.800941783801,6716.728978880653,17259.20434348732,31079.52820262461,1037.129605811541,2093.6610270054425,214.63700428115246,1881.5363030236535,1321.2833206467224,1189.4415985924393,2658.932216647095,3566.9901039692495,3279.3322018335393,8584.965695772675,10590.436820711202,1290.823884405229,2126.8243198499194,1601.6741747922692,4569.731944581682,1396.2427664858012,3048.5124387802116,132.65605056475863,1077.2246263121385,3222.456067284297,4460.042602656891,2412.96949082456,1004.2664380984339,615.0797289558501,2431.09964671164,1409.9123229708453,1610.975841253683,232.29608184323894,2789.8014587479065,417.28975059526545,2688.8647682208575,416.896449923495,1593.8166326583614,5132.616858036583,2907.2157880425084,2812.7865312901167,81.16665611718162,1011.9847875907544,1038.726338927676,2634.321578390677,79.81146767517593,758.4416392385438,1123.295807130516,1157.4982997427546,1226.173828028794,1749.2207449614007,1174.5411390632185,4311.574066325642,1445.600652884783,283.8099201580478,4595.36772794062,1990.1826881813736,884.3885870661741,4213.6929272858115,473.05770789831786,908.5893785178889,4365.894943687352,385.3047875597567,577.8974113330898,2686.347948761099,253.70787905668493,94.39795933962058,1556.0728523009748,1798.9511453625137,505.2642434115141,14698.19720626991,9016.512088610865,452.8717010128158,452.8718504940432,14307.689588593126,818.2173620711197,1212.4861623199433,2424.4093017114456,649.41267379138,5623.917790817214,198.9258465406764,2916.5725008234294,12776.296000077285,1725.8175603248912,3871.6368132732814,216.97352342890144,3983.984156856827,1728.2454708032012,8343.53149605104,1614.7991205155763,1356.904612152857,9555.312297986886,1122.2891869021876,3031.8170398477014,4214.879347895919,35491.48619872144,317.6876802752996,3695.331191002253,3995.123491261171,34414.52302321013,2428.2435250428885,1433.1161929641364,3530.4390045939654,1536.5253512678064,1895.0196371132342,624.5843719684887,355.6909589451629,4358.385897940547,1469.2513383283947,122.49056662712044,132.67283751564588,1371.5986144258156,995.5884837107292,1856.2815782136126,117.89675482324907,1283.1792525880596,959.9051360443838,1521.3770123568827,1239.3551015973385,401.81900846545136,36.09115795880703,997.039745529936,1720.4693758875324,1210.548746363502,1387.3757640416725,367.0083353064038,1423.1320764559885,1423.1320764559885,48.40705444835763,1712.7536067303013,119.31566575521894,1605.758733384795,472.5085966951197,1176.7946476758013,2860.223871182534,169.1815134251132,23675.7155125535,1418.6908977331404,150.2301166882387,1100.7649058631916,110.2581270770608,1210.886212175495,149.66950708758193,2326.718362242656,1998.8188027729088,113.09800631319204,1808.8519861203135,141.54647793630193,4546.305619258253,1379.7930358514293,1315.1288275554157,7126.352744513604,1274.971814215039,1816.4385009530351,7724.2922809954525,2827.298864631385,6988.489491315242,1437.0141619687774,2262.0171573821945,5118.1202985056825,3052.362749018908,1913.1080506108278,5474.413741441464,6358.056162906798,7606.676022864594,6222.4223067363455,2.3573025689888327,27.132984965732017,7.011481419552881,810.1010920905815,968.9097957097893,81.9260199600717,843.0031676521626,914.9285789088277,275.56396583296896,845.0697057287457,700.661073187486,110.28209933309397,852.8648689663427,550.8493487904723,68.432110545819,766.6389974379401,79.52689278100496,870.3781717988752,84.45080203006245,961.0283159603563,41.305545371795404,736.0927565850213,788.410602532157,287.02595041155,902.673390726773,99.49024128644228,845.9357007895936,1445.600652884783,88.9080221885947,201.69045002002855,117.20076062083336,1037.2647730206509,575.6583016800038,235.1930134738128,75.31771389649379,600.2494090573987,814.2477822828763,125.84844642213179,62.28016489750316,940.3733196026527,1055.6387581508452,858.3124750948186,607.1643288220031,43.58437903342758,51.304570873393445,102.1639287367429,724.1782838923342,643.4474706874253,674.179260858085,695.2569092738537,897.7498373862999,894.624349246954,649.4356919320179,12.613281007827021,328.11998706187313,410.5346333003279,357.5942577890409,605.8747336524418,558.8049081875229,636.668203067839,567.6133999547875,553.4172491654739,681.8083031512331,51.20954369213888,677.5538598685741,417.50629020574775,77.41125515749293,70.92132395488565,568.1502017460737,41.931270524855364,93.90790899854176,90.0510010459711,709.8955656283275,63.108046085500625,2.3573025689888327,2093.6610270054425,470.5996885332562,37.25895839409078,481.1609949009806,0.0
